id,y_2010,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2020,y_2021
37063000101,1371,1279,1160,1216,1154,1221,1442,1533,1539,1632,2272,2237
37063000102,1873,1925,2093,2162,2277,2277,2489,2445,2486,2475,2238,2145
37063000200,1689,1649,1526,1516,1397,1620,1678,1763,1845,1884,1778,1774
37063000301,1341,1346,1260,1334,1361,1290,1378,1419,1333,1239,1532,1646
37063000302,2190,2045,2035,2138,1995,2056,2090,1969,2143,2272,2134,2232
37063000401,1357,1414,1464,1613,1615,1638,1752,1611,1625,1595,1449,1452
37063000402,1024,1116,1103,1129,1072,1180,1174,1239,1320,1381,1538,1655
37063000500,1329,1223,1156,1139,1277,1517,1653,1776,1933,1883,1898,1900
37063000600,2838,2726,2910,2793,2816,3110,2994,2936,3167,3134,3084,3316
37063000700,1597,1536,1572,1510,1603,1671,1667,1786,1894,1961,1999,2139
37063000900,482,735,605,777,789,925,822,984,810,846,951,985
37063001001,1113,1125,1115,1361,1591,1672,1797,1717,1738,1578,1462,1388
37063001002,2246,2029,1804,1979,2233,2665,2802,3084,2717,2565,2551,2384
37063001100,777,708,843,978,1022,1313,1399,1361,1270,1228,1112,1203
37063001301,330,334,419,366,460,644,633,569,678,594,786,842
37063001303,739,936,929,1038,1119,1369,1400,1443,1695,1681,1621,1601
37063001304,885,830,804,1005,990,1002,1222,1305,1214,1304,1107,847
37063001400,848,814,864,856,686,711,758,605,699,761,1182,1209
37063001501,1391,628,706,662,520,468,355,282,400,372,397,479
37063001502,2402,2651,2552,2662,2826,2691,2692,2832,2844,2815,3316,3276
37063001503,411,432,385,323,333,277,236,219,235,182,193,212
37063001601,2826,2824,2790,2765,2739,2710,2919,3118,3232,3305,2906,2529
37063001603,2994,3042,3152,3272,3213,3298,3290,3349,3359,3558,3833,3794
37063001604,3334,3399,3412,3453,3243,3206,3140,3304,3174,3294,3210,3127
37063001705,2254,2315,2342,2265,2423,2455,2527,2377,2410,2592,2557,2730
37063001706,2346,2529,2516,2659,2646,2753,2957,2965,3179,3426,3220,3172
37063001707,3567,3701,3865,3868,3653,3347,3246,3213,3040,3155,4064,4204
37063001708,1540,1829,1816,2016,2215,2400,2276,2438,2408,2366,2237,2077
37063001709,1999,2085,2135,2084,2075,2376,2619,2749,3079,3119,3215,3163
37063001710,2153,2061,2146,2098,2229,2228,2198,2260,2404,2546,2396,2641
37063001711,2407,2131,2256,2165,2287,2252,2403,2650,2650,2612,2824,3039
37063001801,2865,2923,3196,3454,3851,3895,4031,3781,4161,4306,4217,4117
37063001802,2918,2826,3024,3085,3382,3141,3409,3695,3546,3386,3205,2641
37063001806,2688,2508,2517,2799,2794,3035,3200,3827,3724,3822,3764,3722
37063001807,4664,4929,4767,4876,4718,4575,4736,5217,5226,5894,5785,5423
37063001808,1995,2315,2583,3084,3521,3951,4375,5012,5506,6070,6771,6730
37063001809,3552,3617,3379,3386,3122,3417,3291,3426,3515,3629,3939,4079
37063001900,1357,1335,1370,1378,1435,1694,1804,1997,2191,2256,2227,2365
37063002007,2992,2866,3012,2837,2940,2860,3081,3096,2970,2891,2634,2769
37063002008,1577,1538,1543,1560,1627,1581,1640,1628,1586,1569,1630,1745
37063002009,2320,2066,2149,1877,1810,1845,1801,1801,1770,1749,1854,1688
37063002013,2505,2442,2549,2494,2454,2519,2468,2486,2557,2640,2580,2699
37063002015,2401,2680,2707,2589,2778,2907,2795,2734,2660,2703,2598,2603
37063002016,2959,2851,3031,3364,3192,3227,3220,3247,3218,3164,2834,2896
37063002017,2928,2956,3193,3314,3594,3900,4049,3859,4021,3921,4047,4201
37063002018,4276,4137,4084,4444,4771,4871,5235,5802,5674,5397,5313,5337
37063002019,2429,2567,2523,2906,2722,2737,2856,2941,2626,3143,2858,2956
37063002020,3022,3230,3372,3540,3778,3948,3915,3769,4202,4278,5165,5332
37063002021,2422,2524,2627,2574,2643,2677,2652,2781,2651,3010,2991,3020
37063002022,2659,2880,2718,2740,2814,2642,2720,2818,2805,2734,2451,2536
37063002023,1812,1831,1842,1828,1775,1947,2159,2150,2108,2056,1908,1750
37063002024,3799,4041,3876,3922,4058,4051,4057,4073,3910,3771,3479,3639
37063002025,3275,3413,3769,3598,3552,3634,3824,3732,3737,3592,3406,3332
37063002026,2684,2680,2872,2834,2784,3223,3451,3517,3818,4209,4489,4620
37063002027,4596,4544,4257,4366,4509,5027,5378,5648,6143,6968,6247,5836
37063002028,3115,3668,3827,3928,4461,4799,5100,5518,6773,7467,7462,8009
37063002100,2796,3003,3166,3175,3131,3142,3080,2847,3059,3029,2893,2735
37063002200,870,928,1010,1142,1201,1228,1164,1323,1370,1433,1575,1776
37063002300,300,291,292,415,343,320,348,348,387,503,701,867
37063980100,57,24,54,41,24,,,,,0,1,1
