"id","y_2010","y_2011","y_2012","y_2013","y_2014","y_2015","y_2016","y_2017","y_2018"
"37063001304",,,42171.5,29281.5,22948,29078.5,41114.5,34062.5,45471
"37063001808",,,78264,81449,87602,85843,90119,93298.5,94571.5
"37063002200",,,69105.5,67404.5,71427.5,101458.5,82500,106945.5,95168.5
"37063002009",39901,62391.5,35932.5,37625,33816.5,41494.5,35276.5,38395,45420.5
"37063002026",,,43083.5,42540,42317.5,43458.5,45810,49451.5,53066
"37063002021",,,57225.5,67829,77300,78031.5,74386,75842,77524.5
"37063001710",39675.5,38267,44601,40551.5,46708.5,42482.5,50553,51969.5,54383
"37063002022",,,58470.5,53913,67530.5,62254,70661.5,68876.5,79961
"37063001711",34806.5,36823.5,35246,38683,42154.5,41903.5,40782.5,42387,42072
"37063002023",,,65246.5,74315.5,79360,73250,77119,88082.5,82375
"37063001400",24092.5,20808,25177.5,27184,26923,21008,26633.5,34057,55060.5
"37063001801",44829.5,47778,48420,49196,54193,51285.5,54385.5,51343,53972.5
"37063001501",49005,28977.5,41741,,,,,42375,
"37063000101",42387,38896,36549,37576.5,42361,46733.5,50395,47956.5,52756.5
"37063001502",47064.5,55622,,,,97696.5,34442,55934,
"37063001706",65301.5,59625,51460.5,54602,53909.5,56939,70141.5,64410.5,74103
"37063002007",65201.5,75370.5,73623,70631.5,77904,81143,82886.5,79516.5,89500
"37063001708",40405.5,45990.5,48058,45275,49014.5,48074.5,53781.5,51291.5,55364.5
"37063002017",89636.5,88546,87795,85832,94172,93261,90214,95472,106562.5
"37063001604",77746,79038,83220.5,80704,93166,93120.5,86982.5,91404,97944
"37063001900",64886.5,64572,66937.5,64386.5,74258,74437.5,79086,82337.5,88489.5
"37063001709",30382.5,37569,33390.5,39498,30809,37212,40318,39992.5,42324
"37063002018",77989.5,80917,85353.5,86627,86540,85602,97500,96260.5,99244
"37063001601",60112,61889.5,62677,64875,66383,67853,75067,73859.5,73886.5
"37063001603",69044.5,68576,67416.5,70509.5,69480,66962.5,71729,75949,78458.5
"37063001707",73340,72470,71685,72243,78411.5,78534.5,85957.5,86308,87380.5
"37063001705",46141.5,42661,48854.5,44715.5,52398,52199,54441.5,57375,63823
"37063001802",37750,36224,38634,43807,39550.5,38980,41642,42092,42978
"37063002008",115208.5,130098,169297,143157,147437.5,172605.5,145187.5,167985.5,158708.5
"37063002100",106530.5,80981.5,91623,96619,95400,93454.5,88980,87416.5,94532
"37063002013",65538,68075,62912.5,67868,64274,66798,65820.5,79605,80644
"37063001002",40462,23757,25537,25224.5,37890.5,29136,35655,37575.5,39273
"37063001503",,,,,,,,,
"37063002015",45156,54461.5,53841.5,52754.5,53685.5,48666,54642,69481,64633.5
"37063001100",41834.5,41169,46409,39021.5,53618.5,57974,55509.5,61027.5,81183
"37063002016",75998.5,51315.5,61317,73042.5,58371,48088,56494.5,73362.5,79202.5
"37063001807",,,49352.5,49668,51481.5,51383,55558,59804.5,62040.5
"37063001301",29889,24493,,27562.5,27241,23330.5,38543.5,50080.5,45620
"37063000301",41728.5,47574,48215,42981,40221.5,42570.5,43958.5,53611,66766.5
"37063001809",,,57958.5,64656.5,61576,63280.5,68787.5,62923,74673.5
"37063001303",27607,35083.5,31916.5,49495,31415,34575,35301.5,39537,46698.5
"37063002019",,,74446.5,83341,73526.5,81422.5,81051,87150,87095.5
"37063002020",,,115233.5,120079.5,118896,118173.5,122112.5,123777,129892
"37063002025",,,60791,61271,61286,64681.5,72460,78884.5,76308
"37063002027",,,54577.5,57031.5,55212,61767.5,55642,61287,68019
"37063001001",31012.5,24000,30542.5,33776.5,34509,43089.5,53719,54150,62524
"37063002300",,,,,27878,42057.5,52080.5,62923,65044.5
"37063001806",,,52442,57622,55219.5,55073.5,57136,56429.5,64260.5
"37063000102",43014.5,38005.5,41700,50155.5,47621.5,45618,56300,57488,55418.5
"37063002024",,,78102.5,79725.5,78970,78677,77550.5,79475.5,78992
"37063002028",,,63519.5,65979.5,70043.5,69697.5,75922.5,75896,81977
"37063980100",,,,,,,,,
"37063000200",41273.5,53516,55329.5,55942,61610,67435,65354,79342.5,76854
"37063000302",65665.5,71250,69783,63008,77202,78737,81775,94649.5,101427
"37063000401",77543.5,78155,75654.5,78469,75221,83889,89828.5,95963,105187.5
"37063000402",57570.5,60233,54500,52550.5,73896,65805,80800,113424,87625
"37063000500",34888,31462,33726.5,46458.5,39463.5,42671.5,56534,55771,71844
"37063000600",63357,69994.5,66937.5,71875,75301.5,68004.5,63081,67870,84603
"37063000700",64952.5,80352.5,74208.5,62560,82050,71822,77675,88072,77186.5
"37063000900",22952,43507.5,32191,34596,49581.5,44784.5,42493,56776,64226
